Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2001,not applicable,0.99,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2004,not applicable,0.93,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2006,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,1995,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2011,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,1997,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2002,not applicable,0.96,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2012,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2013,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2015,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2014,not applicable,0.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2016,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,1999,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2003,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2008,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2000,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2005,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2007,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2009,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,1996,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,1998,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2001,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2006,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,1995,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2011,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,1997,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2002,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2012,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2013,not applicable,1.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2015,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2014,not applicable,1.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,512,Oman,2016,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,1999,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2003,not applicable,0.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2008,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2000,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2005,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2007,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2009,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2010,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,1996,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,1998,not applicable,0.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2001,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2004,not applicable,0.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2006,not applicable,1.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,1995,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2011,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,1997,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2002,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2012,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2013,not applicable,1.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2015,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2014,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,634,Qatar,2016,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2008,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2005,not applicable,0.98,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2007,not applicable,0.98,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2009,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2010,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2011,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2012,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2013,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2015,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2014,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,682,Saudi Arabia,2016,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,760,Syrian Arab Republic,1999,not applicable,0.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
