Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2012,Male,93.76,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2012,Both sexes,86.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2013,Female,80.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2013,Male,93.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2013,Both sexes,87.3,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2015,Female,82.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2015,Male,94.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2015,Both sexes,88.28,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2014,Female,81.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2014,Male,94.34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Western Asia,792,Turkey,2014,Both sexes,87.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2008,Female,26.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2008,Male,48.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2008,Both sexes,36.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2007,Female,23.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2007,Male,46.47,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2007,Both sexes,34.23,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2009,Female,25.27,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2009,Male,47.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,116,Cambodia,2009,Both sexes,35.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2008,Female,67.37,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2008,Male,76.58,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2008,Both sexes,71.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2007,Female,66.2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2007,Male,77.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2007,Both sexes,71.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2009,Female,67.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2009,Male,78.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2009,Both sexes,72.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2006,Female,74.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2006,Male,83.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2006,Both sexes,80.2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2011,Female,69.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2011,Male,79.24,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2011,Both sexes,74.44,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2015,Female,73.62,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2015,Male,81.71,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2015,Both sexes,77.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2014,Female,72.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2014,Male,80.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,360,Indonesia,2014,Both sexes,76.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2000,Female,79.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2000,Male,89.51,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2000,Both sexes,84.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2005,Female,75.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2005,Male,88.58,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2005,Both sexes,82.36,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2009,Female,87.21,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2009,Male,93.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2009,Both sexes,90.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2010,Female,88.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2010,Male,94.36,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,2010,Both sexes,91.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,1996,Female,63.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,1996,Male,77.26,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,458,Malaysia,1996,Both sexes,70.31,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2000,Female,80.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2000,Male,79.56,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2000,Both sexes,80.15,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2010,Female,83.31,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2010,Male,80.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2010,Both sexes,82.07,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2004,Female,83.59,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2004,Male,79.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2004,Both sexes,81.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2013,Female,85.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,South-eastern Asia,608,Philippines,2013,Male,82.49,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
